"id","parameter","biosecurity_measure","transmission_pathway","product_type","product_name","price","qty_by_event","unit_needed","price_by_event","country","year_cost","lifespan","remarks","ref","ref_status","ref_last_access","ref_short","last_access","filled_by","filled_date","parameter_type"
"cob-cos-mul-0000-72","Cost","Cleaning and disinfection of trucks","Vehicles","Mixer tap","MS greenline 1.3 tap","914","1","unit","914","Belgium","2026","5",NA,"https://www.schippers.be/nl/ms-greenline-M0809892.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-73","Cost","Cleaning and disinfection of trucks","Vehicles","Water","Recovered water Flanders: 1000L","1.65","2600","liter","4.29","Belgium","2025","consumable",NA,NA,NA,NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-74","Cost","Cleaning and disinfection of trucks","Vehicles","Detergent","Kenotek Cargo 3000, 26kg (CID Lines)","60.57","500","gram","1.16480769230769","Belgium","2025","consumable",NA,"https://www.btndehaas.nl/kenotek-cargo-3000-reinigingsmiddel-truckcleaner-ph11-5-26kg","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-75","Cost","Cleaning and disinfection of trucks","Vehicles","Detergent","Kenotek Cargo 3000, 26kg (CID Lines)","62.2","500","gram","1.1961538461538499","Belgium","2026","consumable",NA,"https://www.btndehaas.nl/kenotek-cargo-3000-reinigingsmiddel-truckcleaner-ph11-5-26kg","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-76","Cost","Cleaning and disinfection of trucks","Vehicles","Spraying arch","Meier Brakenberg Disinfection port ST100","6502","1","unit","6502","Belgium","2024","10",NA,"https://www.schippers.be/nl/meier-brakenberg-desinfectiepoort-st100-2509486.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-77","Cost","Cleaning and disinfection of trucks","Vehicles","Spraying arch","Meier Brakenberg Disinfection port ST100","6697.5","1","unit","6697.5","Belgium","2026","10",NA,"https://www.schippers.be/nl/meier-brakenberg-desinfectiepoort-st100-2509486.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-78","Cost","Cleaning and disinfection of trucks","Vehicles","Detergent","MS TopFoam LC Alk – Foaming Cleaner 20 kg","120.29752066115699","0.23","kilogram","1.25702479338843","Spain","2024","consumable",NA,"https://www.schippersweb.com/ms-topfoam-lc-alk-M2509902.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-79","Cost","Cleaning and disinfection of trucks","Vehicles","Spraying arch","Disinfection arch","813.66942148760302","1","unit","813.66942148760302","Spain","2024","10",NA,"https://ventas.suministrosganaderos.com/index.php?route=product/category&path=491","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-80","Cost","Cleaning and disinfection of trucks","Vehicles","Spraying arch","MS Disinfection Arch 2.0 – Complete Kit","3642.54545454545","1","unit","3642.54545454545","Spain","2024","10",NA,"https://www.schippersweb.com/ms-arco-de-desinfeccion-2-0-kit-completo-2509441.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-81","Cost","Cleaning and disinfection of trucks","Vehicles","Disinfectant in arch","MS T&T Cleaner 2.0 (17.94 L)","120.3","200","mililiter","1.3411371237458201","Spain","2024","consumable",NA,"https://www.schippersweb.com/ms-t-t-cleaner-2-0-M2509915.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-82","Cost","Cleaning and disinfection of trucks","Vehicles","Disinfectant in arch","MS T&T Cleaner 2.0 (17.94 L)","101","200","mililiter","1.1259754738015599","Spain","2026","consumable",NA,"https://www.schippersweb.com/ms-t-t-cleaner-2-0-M2509915.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-83","Cost","Cleaning and disinfection of trucks","Vehicles","Disinfectant in arch","MS MegaDes Para disinfectant (17.94 L)","411.84","200","mililiter","4.5913043478260898","Spain","2024","consumable",NA,"https://www.schippersweb.com/ms-megades-para-M2505200.html?gad_source=1&gclid=CjwKCAiA0bWvBhBjEiwAtEsoW8Z_QbHvv1FcSkQCOYYpH3FQs-LSXXxtKMniilob06qvuSyuqsj44xoCr6sQAvD_BwE","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-84","Cost","Cleaning and disinfection of trucks","Vehicles","Disinfectant in arch","MS MegaDes Para disinfectant (17.94 L)","244.5","200","mililiter","2.7257525083612002","Spain","2026","consumable",NA,"https://www.schippersweb.com/ms-megades-para-M2505200.html?gad_source=1&gclid=CjwKCAiA0bWvBhBjEiwAtEsoW8Z_QbHvv1FcSkQCOYYpH3FQs-LSXXxtKMniilob06qvuSyuqsj44xoCr6sQAvD_BwE","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-85","Cost","Cleaning and disinfection of trucks","Vehicles","Spraying arch","Tashia complete disinfection arch (a simple manual model)","5645.77","1","unit","5645.77","Estonia","2024","10",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-86","Cost","Cleaning and disinfection of trucks","Vehicles","Disinfectant in arch","Globacid AG, 25L","163.93","1","liter","6.5571999999999999","Estonia","2024","consumable",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-87","Cost","Cleaning and disinfection of trucks","Vehicles","Disinfectant in arch","Virkon S , 10kg","105.74","1","kilogram","10.574","Estonia","2024","consumable",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-88","Cost","Cleaning and disinfection of trucks","Vehicles","Hand held spaying equipment","Medium size high pressure cleaner (generic brand)","819.67","1","unit","819.67","Estonia","2024","5",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-89","Cost","Cleaning and disinfection of trucks","Vehicles","Disinfectant in sprayer","Globacid AG, 25L","163.93","500","milliliter","3.2786","Estonia","2024","consumable",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-90","Cost","Cleaning and disinfection of trucks","Vehicles","Disinfectant in sprayer","Virkon S , 10kg","105.74","500","milligram","5.2869999999999999","Estonia","2024","consumable",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-91","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","MS mobile carcass bin, 240L","299","1","unit","299","Belgium","2025","10",NA,"https://www.schippers.be/nl/ms-kadaverton-verrijdbaar-240-liter-3009541.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-92","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","MS mobile carcass bin, 240L","267","1","unit","267","Belgium","2026","10",NA,"https://www.schippers.be/nl/ms-kadaverton-verrijdbaar-240-liter-3009541.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-93","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","Mobile carcass container 600L","973.5","1","unit","973.5","Belgium","2025","10",NA,"https://www.schippers.be/nl/kadavercontainer-600-l-3009917.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-94","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","Mobile carcass container 600L","1003","1","unit","1003","Belgium","2026","10",NA,"https://www.schippers.be/nl/kadavercontainer-600-l-3009917.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-95","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","Carcass cover dome 241.5x132.5x58cm","275","1","unit","275","Belgium","2025","10",NA,"https://www.schippers.be/nl/kadaverkoepel-241-5-x-132-5-x-58-cm-groen-3009550.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-96","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","Carcass cover dome 241.5x132.5x58cm","245","1","unit","245","Belgium","2026","10",NA,"https://www.schippers.be/nl/kadaverkoepel-241-5-x-132-5-x-58-cm-groen-3009550.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-97","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","Carcass cover dome 290x190x95cm","707.5","1","unit","707.5","Belgium","2025","10",NA,"https://www.schippers.be/nl/kadaverkoepel-290-x-190-x-95-cm-groen-3002500.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-98","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","Carcass cover dome 290x190x95cm","729","1","unit","729","Belgium","2026","10",NA,"https://www.schippers.be/nl/kadaverkoepel-290-x-190-x-95-cm-groen-3002500.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-99","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","Small carcass cooling enclosure, double","3270.5","1","unit","3270.5","Belgium","2025","20",NA,"https://www.schippers.be/nl/ms-omkasting-kadaverkoeling-M3009880.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-100","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (above ground)","Small carcass cooling enclosure, double","3270.5","1","unit","3270.5","Belgium","2026","20",NA,"https://www.schippers.be/nl/ms-omkasting-kadaverkoeling-M3009880.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-101","Cost","Dead animal disposal","Carcass (collection)","Carcass storage (under ground)","MS Carcass cooler single with cooling unit Coolpro 1600W","11450","1","unit","11450","Belgium","2026","20",NA,"https://www.schippers.be/nl/ms-carcass-cooler-opzetkoelunit-M3009780.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-102","Cost","Dead animal disposal","Carcass (collection)","Cooling element","MS external cooling unit - Coolpro","1900","1","unit","1900","Belgium","2025","20",NA,"https://www.schippers.be/nl/ms-opzetkoelunit-coolpro-M3009887.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-103","Cost","Dead animal disposal","Carcass (collection)","Cooling element","MS external cooling unit - Coolpro","2050","1","unit","2050","Belgium","2026","20",NA,"https://www.schippers.be/nl/ms-opzetkoelunit-coolpro-M3009887.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","08/10/25","cost_biosecurity"
"cob-cos-mul-0000-104","Cost","Dead animal disposal","Carcass (collection)","Disposal surfase","Mortality Disposal Area – Concrete Surface (9 m²)","179.38016528925601","1","unit","179.38016528925601","Spain","2024","20",NA,"https://generadordeprecios.info/remote.asp?Command=0,config,idioma:0[n:245801[","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-105","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (BVD)","Test BVD (Bovine Viral Diarrhoea)","5.7851239669421499","1","unit","5.7851239669421499","Spain","2024","consumable",NA,"https://analiticaveterinaria.com/catalogo/catalogo-vacuno/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-106","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (BVD)","Test BVD (Bovine Viral Diarrhoea)","7.8512396694214903","1","unit","7.8512396694214903","Spain","2024","consumable",NA,"https://www.vithaslab.es/assets/doc/catlg-veterianaria-vithaslab-2020-21.pdf","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-107","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (BVD)","Test BVD (Bovine Viral Diarrhoea)","10.4132231404959","1","unit","10.4132231404959","Spain","2024","consumable",NA,"https://allic.org/preus-sanitat-animal-2/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-108","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (IBR)","Test IBR (Infectious Bovine Rhinotracheitis)","5.7851239669421499","1","unit","5.7851239669421499","Spain","2024","consumable",NA,"https://analiticaveterinaria.com/catalogo/catalogo-vacuno/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-109","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (IBR)","Test IBR (Infectious Bovine Rhinotracheitis)","7.8512396694214903","1","unit","7.8512396694214903","Spain","2024","consumable",NA,"https://www.vithaslab.es/assets/doc/catlg-veterianaria-vithaslab-2020-21.pdf","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-110","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (IBR)","Test IBR (Infectious Bovine Rhinotracheitis)","3.6363636363636398","1","unit","3.6363636363636398","Spain","2024","consumable",NA,"https://allic.org/preus-sanitat-animal-2/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-111","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (Neospora)","Test Neospora","5.7851239669421499","1","unit","5.7851239669421499","Spain","2024","consumable",NA,"https://analiticaveterinaria.com/catalogo/catalogo-vacuno/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-112","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (Neospora)","Test Neospora","9.0909090909090899","1","unit","9.0909090909090899","Spain","2024","consumable",NA,"https://www.vithaslab.es/assets/doc/catlg-veterianaria-vithaslab-2020-21.pdf","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-113","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (Neospora)","Test Neospora","3.6363636363636398","1","unit","3.6363636363636398","Spain","2024","consumable",NA,"https://allic.org/preus-sanitat-animal-2/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-114","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (Paratuberculosis)","Test Paratuberculosis","5.7851239669421499","1","unit","5.7851239669421499","Spain","2024","consumable",NA,"https://analiticaveterinaria.com/catalogo/catalogo-vacuno/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-115","Cost","Diagnostic Testing","Purchase of animals","Diagnostic test (Paratuberculosis)","Test Paratuberculosis","6.61157024793388","1","unit","6.61157024793388","Spain","2024","consumable",NA,"https://www.vithaslab.es/assets/doc/catlg-veterianaria-vithaslab-2020-21.pdf","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-116","Cost","Farm fencing","Visitors and wildlife","Perimeter fence","Concrete block wall 2.5m including installation costs","57.471074380165298","1","lineal meter","57.471074380165298","Spain","2024","40",NA,"http://www.generadordeprecios.info/obra_nueva/calculaprecio.asp?Valor=4|0_0_0_0_0|1|UVM010|uvm_010:c4_0_200c16_0_1c5_0_1_5_5_1#gsc.tab=0","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-117","Cost","Farm fencing","Visitors and wildlife","Perimeter fence","Brick wall 2.5m including installation costs","109.00826446281","1","lineal meter","109.00826446281","Spain","2024","40",NA,"http://www.generadordeprecios.info/obra_nueva/calculaprecio.asp?Valor=2.5|0_0_0_0|1|UVM010|uvm_010:c4_0_50c16_0_1c5_0_1_5_5_1#gsc.tab=0","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-118","Cost","Farm fencing","Visitors and wildlife","Perimeter fence","Concrete wall 2.5m including installation costs","138.710743801653","1","lineal meter","138.710743801653","Spain","2024","40",NA,"http://www.generadordeprecios.info/obra_nueva/calculaprecio.asp?Valor=2.5%20|0_0|1|UVM020|uvm_020:_0_0_50_0_500c4_0_1c3_0_1_0_0_2_4_3_3_0_1c3_0_5_0_2_0#gsc.tab=0","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-119","Cost","Farm fencing","Visitors and wildlife","Perimeter fence","Twisted wire mesh 2m (3cm mesh spacing) including installation costs","25.818181818181799","1","lineal meter","25.818181818181799","Spain","2024","20",NA,"http://www.generadordeprecios.info/obra_nueva/calculaprecio.asp?Valor=7|0_0|0|UVT010|uvt_010:_0_0_5_0_0_0_2_0#gsc.tab=0","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-120","Cost","Farm specific clothing","Visitors and workers","Protective boots S5","Dunlop Devon S5","15.42","1","unit","15.42","Romania","2026","3",NA,"https://www.emag.ro/cizme-de-protectie-dunlop-acifort-pvc-s5-sra-negru-39-8713197359524/pd/D125TLMBM/","url_unchecked",NA,NA,"46171","Stelian Baraitareanu","05/05/26","cost_biosecurity"
"cob-cos-mul-0000-121","Cost","Farm specific clothing","Visitors and workers","Nitrile Gloves (100 buc)","Nitrile Gloves","3.12","2","buc","6.24","Romania","2026","consumable",NA,"https://www.emag.ro/set-100-bucati-manusi-de-examinare-nitril-nepudrate-albastre-marimea-s-med349s/pd/DWD6THMBM/","url_unchecked",NA,NA,"46171","Stelian Baraitareanu","05/05/26","cost_biosecurity"
"cob-cos-mul-0000-122","Cost","Farm specific clothing","Visitors and workers","Hygiene lock separation","Plastic bench 415x1500x370mm (generic brand)","114.38","1","unit","114.38","Belgium","2026","5",NA,"https://discountoffice.be/p/ub-525459-kunststofbank-hxlxb-415x1500x370mm-zit-h-415mm-5la/?utm_campaign=2014&utm_content=werk&utm_source=producthero&utm_medium=cpc&product_id=UB-525459&campaignid=20820757646&gclid=CjwKCAjwspPOBhB9EiwATFbi5LPcMZuYOLniw6suEc9jK91pI5egTh2tV901pb_4I9KvQMmpUQGfOhoCy-8QAvD_BwE&gad_source=1&gad_campaignid=20824661698&gbraid=0AAAAAD_hhFrw_X9qpD1FKWY9ml71UdK5O","url_unchecked",NA,NA,"46171","Evelien Biebaut","26/03/26","cost_biosecurity"
"cob-cos-mul-0000-123","Cost","Farm specific clothing","Visitors and workers","Latex gloves","Disposable gloves, Latex Classic (100pcs/box)","12.5","2","units","0.25","Netherlands","2026","consumable",NA,"https://www.agriwebshop.com/wegwerphandschoenen-latex-classic?search=handschoenen","url_unchecked",NA,NA,"46171","Marina Meester","24/02/26","cost_biosecurity"
"cob-cos-mul-0000-124","Cost","Farm specific clothing","Visitors and workers","Cloth coverall","Foodoverall polyester/cotton","26.45","1","unit","26.45","Netherlands","2026","3",NA,"https://www.agriwebshop.com/foodoverall-polyester-katoen?search=overal","url_unchecked",NA,NA,"46171","Marina Meester","24/02/26","cost_biosecurity"
"cob-cos-mul-0000-125","Cost","Farm specific clothing","Visitors and workers","Clog shoes","Simple step-in clog shoes (generic brand)","41.32","1","unit","41.32","Netherlands","2026","3",NA,"https://proforto.nl/strovels-werkklomp-502","url_unchecked",NA,NA,"46171","Francisca Velkers","24/02/26","cost_biosecurity"
"cob-cos-mul-0000-126","Cost","Farm specific clothing","Visitors and workers","Pair of boots","Dunlop Purofort S5","80.989999999999995","1","unit","80.989999999999995","Netherlands","2026","3",NA,"https://www.agriwebshop.com/kleding/Laarzen/dunlop-purofort-s5","url_unchecked",NA,NA,"46171","Marina Meester","20/02/26","cost_biosecurity"
"cob-cos-mul-0000-127","Cost","Farm specific clothing","Visitors and workers","Gloves","Nitrile powder gloves (100 pcs/box)","7.48297861075815","2","unit","0.14965957221516299","Hungary","2026","consumable",NA,"https://www.allattartas.hu/nitril-puderes-gumikesztyu-pd-100-db_493477","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-128","Cost","Farm specific clothing","Visitors and workers","Protective mask","FFP2/KN95 mask with valve (3 pcs/pack)","3.7310726387124098","1","unit","1.2436908795707999","Hungary","2026","consumable",NA,"https://www.allattartas.hu/higieniai-ffp2---kn95-szajvedo-maszk-szeleppel-3-db-csomag_436763","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-129","Cost","Farm specific clothing","Visitors and workers","Disposable polypropylene coverall","Disposable visitor coat 120 cm (1 pc)","1.3757147395171501","1","unit","1.3757147395171501","Hungary","2026","consumable",NA,"https://www.allattartas.hu/latogatoi-kabat-120-cm-patentos_1000323","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-130","Cost","Farm specific clothing","Visitors and workers","Disposable polypropylene coverall","Disposable visitor gown 135 cm (20 pcs/pack)","31.661981152054199","1","unit","1.58","Hungary","2026","consumable",NA,"https://www.allattartas.hu/latogatoi-kopeny-135-cm-20-db-csomag_1004411","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-131","Cost","Farm specific clothing","Visitors and workers","Disposable plastic boot covers","Visitor shoe covers (2000 pcs/pack)","87.523798178737806","2","unit","8.7523798178737802E-2","Hungary","2026","consumable",NA,"https://www.allattartas.hu/latogato-cipozsak","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-132","Cost","Farm specific clothing","Visitors and workers","Disposable plastic boot covers","Visitor boot bags (100 pcs/pack)","21.6568720880983","2","unit","0.433137441761965","Hungary","2026","consumable",NA,"https://www.allattartas.hu/latogato-csizmazsak-100-db_186002","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-133","Cost","Farm specific clothing","Visitors and workers","Hygiene lock separation","PVC insulation curtain (25 m roll, 30 cm wide, 3 mm thick)","116.705342016095","1","unit","116.705342016095","Hungary","2026","5",NA,"https://www.allattartas.hu/pvc-szigetelo-fuggony","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-134","Cost","Farm specific clothing","Visitors and workers","Pair of boots","Bekina Steplite X SolidGrip boot","75.62","1","unit","75.62","Belgium","2025","3",NA,"https://www.agrishop.nl/bekina-steplitex-solidgrip-s5-rubberen-laarzen-met-stalen-neus-veiligheidslaarzen-maat-38-38.html?utm_source=google&utm_medium=shopping&utm_campaign=pla_free+shopping+BE&gad_source=1&gad_campaignid=17338966771&gbraid=0AAAAADkL1WDlkYrlIAEpi8s9GrYMOWsLL&gclid=Cj0KCQjwrc7GBhCfARIsAHGcW5XFKY13bVB5M3z7t-vxUYIdh2k5fnK2DSYTld2Huj3gvt-J_7Y6NyAaAq7CEALw_wcB","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-135","Cost","Farm specific clothing","Visitors and workers","Pair of boots","Bekina Steplite X SolidGrip boot","59.96","1","unit","59.96","Belgium","2026","3",NA,"https://www.agrishop.nl/bekina-steplitex-solidgrip-s5-rubberen-laarzen-met-stalen-neus-veiligheidslaarzen-maat-38-38.html?utm_source=google&utm_medium=shopping&utm_campaign=pla_free+shopping+BE&gad_source=1&gad_campaignid=17338966771&gbraid=0AAAAADkL1WDlkYrlIAEpi8s9GrYMOWsLL&gclid=Cj0KCQjwrc7GBhCfARIsAHGcW5XFKY13bVB5M3z7t-vxUYIdh2k5fnK2DSYTld2Huj3gvt-J_7Y6NyAaAq7CEALw_wcB","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-136","Cost","Farm specific clothing","Visitors and workers","T-shirt","White T-shirt (generic brand)","2.9","1","unit","2.9","Belgium","2026","3",NA,"https://nl.wordans.be/gildan-gn3000-duurzame-katoenen-t-shirt-met-moderne-pasvorm-541882","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-137","Cost","Farm specific clothing","Visitors and workers","Pants","Sweatpant (generic brand)","15.25","1","unit","15.25","Belgium","2026","3",NA,"https://nl.wordans.be/fruit-of-the-loom-sc293-open-zoom-joggingbroek-55708","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-138","Cost","Farm specific clothing","Visitors and workers","Socks","Working socks 6 pairs (generic brand)","12.38","1","unit","2.0633333333333299","Belgium","2026","3",NA,"https://www.wear2work.be/products/safety-jogger-werksokken-6pack-superdeal","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-139","Cost","Farm specific clothing","Visitors and workers","Pair of boots","Delta Plus Iron PVC Safety Boots (S5)","31.8","1","unit","31.8","Spain","2024","3",NA,"https://www.333shop.com/es/shop/product/botas-de-seguridad-de-pvc-delta-plus-iron-s5-9066/13936#/225-talla_pie-39","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-140","Cost","Farm specific clothing","Visitors and workers","Pair of boots","Delta Plus Iron PVC Safety Boots (S5)","31.801652892562","1","unit","31.801652892562","Spain","2026","3",NA,"https://www.333shop.com/es/shop/product/botas-de-seguridad-de-pvc-delta-plus-iron-s5-9066/13936#/225-talla_pie-39","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-141","Cost","Farm specific clothing","Visitors and workers","Pair of boots","Starter S5 Industrial Waterproof Boots","18.6280991735537","1","unit","18.6280991735537","Spain","2024","3",NA,"https://www.prolaboral.com/es/911-bota-de-agua-industrial-starter-s5.html?gclid=Cj0KCQjwmtGjBhDhARIsAEqfDEfepw3mUqU7mU02wQl1l1sewqqtAhmGdp_cE-Tdf9bEZ29SLNBGPEMaAviCEALw_wcB#/3011-color_mixto1-azul_marino/14010-talla_mixta2-44?&utm_campaign=&utm_term=&utm_source=adwords&utm_medium=ppc&ctf_src=x&ctf_net=adwords&ctf_mt=&ctf_grp=&ctf_ver=1&ctf_cam=18224285700&ctf_kw=&ctf_acc=2897134529&ctf_ad=&ctf_tgt=","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-142","Cost","Farm specific clothing","Visitors and workers","Pair of boots","Panter Green Waterproof Boots, Reinforced Toe and Sole","10.66","1","unit","10.66","Spain","2024","3",NA,"https://www.ferreteriacampollano.com/bota-agua-2091-verde-punta-y-planta-alta-panter.html?utm_campaign=shopping&utm_source=shopping&utm_medium=google_ads&gad=1&gclid=Cj0KCQjwmtGjBhDhARIsAEqfDEfnDEn60-EPN6LBwyGq4fNvJpzlZZ0TlOPiljyi2lRSGt_U0NjcUMgaAvpREALw_wcB","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
